created_at,tweet_id,tweet_text,screen_name,name,account_creation_date,urls,location,description
2020-10-10 05:40:48,1314803046648475650,"RT @itsyaboigregg: Ngl, even @CashNastyGaming would have made this wide open top of the key three. Danny green needs some lessons cuh https…",CashNastyGaming,Cash ✌🏾HYPE,Mon Jul 15 20:00:01 +0000 2013,[],The Staples Center,#2Hype Ima hooper not a hooper hooper..For business inquiries: Cash@longhaulmgmt.com
2020-10-10 05:40:48,1314803045344010242,RT @abdulamemon: Lebron to Danny Green in the locker room after the game https://t.co/63uNk6bbSF,NolimitTyyy5,Liu Kang,Fri Dec 09 06:43:07 +0000 2016,[],Alaska with the vibes,DB || you can’t even pay me enough to react 🧏🏼‍♂️
2020-10-10 05:40:48,1314803045277011968,RT @big_business_: I WANT MORRIS AND DANNY GREEN AND HIS TRASH ASS MOHAWK SHIPPED TO SAUDI ARABIA RIGHT FUCKING NOW,ObsaUsman98,......,Thu Dec 22 01:17:52 +0000 2011,[],,
2020-10-10 05:40:48,1314803044584841218,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",llluisperez,Luis,Sun Nov 29 23:29:02 +0000 2015,[],"California, USA",I didn’t choose to be this stupid
2020-10-10 05:40:48,1314803044127657984,RT @BroGotchu: this how Danny Green gon wake up tomorrow https://t.co/mxD5efkgMf,CJ_YG24,CJGoated,Thu Oct 08 04:07:05 +0000 2020,[],,spendin 50 in palmdale | trolling and speakin facts
2020-10-10 05:40:48,1314803044052279296,"RT @ChrisNoBreezy03: “How many threes can you miss?”

Danny Green: https://t.co/k9IJCvohOj",deepyy_,Le5-6,Sun Jan 13 01:12:21 +0000 2013,[],,IU 2020 🇧🇸
2020-10-10 05:40:48,1314803044043886592,RT @TherealHassanO: @Dame_Lillard Danny Green said https://t.co/wGIAjwiSdk,dinler_itz,ItzDinler,Thu Aug 01 05:53:23 +0000 2019,[],DinCity,I just try and be chill with everyone.
2020-10-10 05:40:48,1314803043783921670,RT @Jah2Solid: Kobe coming down from heaven to beat Danny green ass https://t.co/PdtK2wJCAu,EsCharlesMedina,Carlos Medina,Wed Apr 07 19:20:12 +0000 2010,[],En un lugar donde no se donde,"Nerd amante del teatro y de las cosas simples.
Hago una parodia de mi mismo sin querer mi trabajo protegerlo a usted de la realidad. También hago #StandUp 😏"
2020-10-10 05:40:48,1314803043628732416,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",joshwonder9th,Joshua,Tue Nov 08 18:13:16 +0000 2011,[],Some Where Lost In Texas,I’m probably just watching anime...   IG:Joshwonder9th YouTube:JoshWonder9th
2020-10-10 05:40:48,1314803043594985476,RT @Dre1stt: Danny Green could’ve stopped all slander by making a wide open selfish shot that he should’ve passed to KCP.,KING_LEON_,Lame Leon,Wed Aug 17 07:43:37 +0000 2011,[],Detroit MI  Phoenix AZ,I'm the big homie you can't lil bro me dog
2020-10-10 05:40:48,1314803043448360962,@HanaHoops Danny green could’ve drove in for a 2!!! But all this mf can do is brick 3’s 🥴.... like my god,_stEARL,just Sterling... ✊🏾,Sun Jan 22 07:38:32 +0000 2012,[],The R,#BLM  #EVERYONEMATTERS                  We in this shit until the Earth falls off... I know you know we can do better 🙄   #TightenUP
2020-10-10 05:40:47,1314803043087667201,RT @burnerxkenshin: Danny green tonight https://t.co/nCWFRyiTMj,gunnaboykillax2,gxnna 🪐💫!!,Tue Jul 16 11:58:30 +0000 2019,[],"Bronx, NY",Second Account Other One Got Suspended
2020-10-10 05:40:47,1314803042630344706,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,BelieveInLamon,BLACK Lavender 💛8💜,Wed May 06 21:42:09 +0000 2009,[],Lost in the world,Snapchat/IG: BelieveInLamon. TMC 🙏🏾
2020-10-10 05:40:47,1314803042362032129,RT @Hou5ton4L: Giannis (37.0%) shot a better % on Wide Open threes in the playoffs than Danny Green is (34.0%) https://t.co/SJ0xL3yE7e,SlimDontMiss,LeBron,Sat Feb 08 02:45:53 +0000 2020,[],38 Baby,I Got This Hustl£ In My DNA
2020-10-10 05:40:47,1314803042232004609,"RT @_ASAPBOOGIE: Danny Green: *misses a wide open three*

Literally everyone: https://t.co/0XH8GF9y5z",Daif_23,David,Tue Feb 25 15:37:37 +0000 2020,[],,Artist ✍🏽✨ ||Athlete 🏃🏽‍♂️|| just chillin 😎 Instagram: daif_23 🇩🇴
2020-10-10 05:40:47,1314803041472741376,"RT @LakeShowFamily: Kobe Bryant in heaven watching Danny Green miss the game winner

 https://t.co/Rg9Cn89s24",IvoThaDon,NLNT 10/25,Mon Dec 30 05:46:55 +0000 2019,[],nawf houston,Luh Ivo
2020-10-10 05:40:47,1314803041367883776,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",johnnydiaz21,Johnny,Thu Feb 05 20:41:55 +0000 2015,[],,21
2020-10-10 05:40:47,1314803039807713280,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",JoshCardenas17,Josh Cardenas,Thu Jun 23 05:57:53 +0000 2016,[],"Eagle Pass, TX","-“If you ain’t deep frying naked, you ain’t deep frying nothing!” / -OT18 - Maggot - Heavy Metal Drummer - 24/2 💛 💜- LBU 🦈 ⚠️"
2020-10-10 05:40:47,1314803039652450304,RT @LakeShowYo: i’m here in Orlando and just saw Danny Green walking outside the bubble without a mask on @NBA,jewliaburke,Jew,Thu Jun 13 22:39:33 +0000 2013,[],"Nova Scotia, Canada","Video games, sports, & KMW"
2020-10-10 05:40:46,1314803038654091264,I want the Fed waiting at LAX to receive Danny Green #ArrestDannyGreen,CEOnChairman,Chairman 🇳🇬🎬🏁,Wed Feb 08 07:33:20 +0000 2012,[],"IE - LA - Bay, CA","Creator, Writer, and Director of Animation for Kolanut Productions #NeoAfrica Formerly at Disney"
2020-10-10 05:40:46,1314803038427676672,RT @trevor_norris0: Danny Green everytime he gets a wide open shot  https://t.co/ZuyszfdOPB,V_Nasty10,DJ Astvy✨,Mon Sep 17 20:18:07 +0000 2012,[],,"When prayer becomes a habit, success becomes a lifestyle #KingJames #Lakeshow"
2020-10-10 05:40:46,1314803038004019200,"RT @LakeShowFamily: Kobe Bryant in heaven watching Danny Green miss the game winner

 https://t.co/Rg9Cn89s24",Jeremy4279,Jeremy Menendez,Fri Jul 05 20:20:21 +0000 2019,[],,Xbox:isthatjeremy
2020-10-10 05:40:46,1314803037844598784,RT @SamuelLJackson: DANNY FUCKING GREEN???!!!😡😡😡😡😡,DodongSedale,Sedale Enario Salera,Sun Mar 15 01:37:40 +0000 2009,[],Sector 2814,"Papa of 3, Karaoke Machine, chubby pero mucho guapo, Motherfucking Pokémon Master"
2020-10-10 05:40:46,1314803037349740544,"RT @ChrisNoBreezy03: “How many threes can you miss?”

Danny Green: https://t.co/k9IJCvohOj",row_atk,Rowan A,Thu Jul 13 02:46:19 +0000 2017,[],,
2020-10-10 05:40:46,1314803037228204037,If he misses the shot over 4 Heat defenders OR doesn’t get fouled then you’d crush him for missing WIDE OPEN Danny… https://t.co/WRVojrGGpP,smbrown26,Shane Brown,Wed May 05 17:24:29 +0000 2010,"[{'url': 'https://t.co/WRVojrGGpP', 'expanded_url': 'https://twitter.com/i/web/status/1314803037228204037', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]","Eastlake, OH",Nothing is ever as good or as bad as it seems.
2020-10-10 05:40:46,1314803035873345536,RT @RamiahBalenYT: @BleacherReport Danny green trying to get into practice tomorrow https://t.co/9M6H2XMdPL,razan19000,ℝ𝔸ℤ𝔸ℕ🖤,Sun Apr 10 02:45:22 +0000 2016,[],Another dimension,"I am a day dreamer and a night thinker
❤🇸🇩"
2020-10-10 05:40:46,1314803035659538432,RT @abdulamemon: Lebron to Danny Green in the locker room after the game https://t.co/63uNk6bbSF,Lxraim,Amyy🤍,Sat Aug 03 07:13:46 +0000 2019,[],,
2020-10-10 05:40:45,1314803034661289984,RT @30SECVlDEOS: *Danny Green with a wide open 3 to win the NBA Championship* https://t.co/CuxIlvIQq2,Carlosm1105,Carlos M,Sat Nov 21 19:01:06 +0000 2015,[],,
2020-10-10 05:40:45,1314803034543853568,RT @SONTHoops: Danny Green did not want to go see his teammates after the game  😂 https://t.co/7pVx8XObq5,iluvdwy,Angela-Dulcie,Thu Jun 12 08:51:10 +0000 2014,[],Windhoek-Paris-Yaoundé,"Put God First!
#InJesusName!
#Psalm91 
#RestInPeaceDad!
#Pelicans #Suns 
Sport is my medecine! 
Petite-fille de maquisard! 
Liked by Kelly Oubre Jr!"
2020-10-10 05:40:45,1314803034032082945,if danny green had to shoot a three to save humanity.... hopefully my advanced warfare kd is published 🙏,libanmoussaa,liban🎃,Sun Nov 17 19:48:35 +0000 2019,[],overthinkin rn,
2020-10-10 05:40:45,1314803033985875968,Please sign this petition to make sure this bum doesn’t get a ring if we win https://t.co/Ivne3hQvzK,wavyemman,Emmanuel,Fri Mar 27 03:20:26 +0000 2020,"[{'url': 'https://t.co/Ivne3hQvzK', 'expanded_url': 'https://www.change.org/p/the-los-angeles-lakers-danny-green-shouldn-t-get-a-championship-ring-if-the-lakers-win-the-2020-nba-finals?utm_content=cl_sharecopy_25074594_en-CA%3A4&recruiter=899228262&utm_source=share_petition&utm_medium=copylink&utm_campaign=tap_basic_share&utm_term=G%3ESearch%3ESAP%3EAU%20CA%20NZ%3ENonBrand%3EExact', 'display_url': 'change.org/p/the-los-ange…', 'indices': [77, 100]}]","Los Angeles, CA",CSULA 23
2020-10-10 05:40:45,1314803033876754432,@FiveTailSoup Danny green out,kevandmwn,kevan,Tue Nov 03 08:43:18 +0000 2009,[],,
2020-10-10 05:40:45,1314803033474129920,RT @mazafoto: Danny Green puto manco retírate.,odorzbull,Ice cream daddy,Sun Apr 07 01:29:28 +0000 2013,[],,pussy money
2020-10-10 05:40:45,1314803033016942593,"RT @7Dniggah: Danny Green: its okay we’ll get em next ga-
The Lakers: https://t.co/gNOvfsv7ST",beenthatguyy,jd💔,Thu Nov 02 03:51:17 +0000 2017,[],"Lancaster, CA",
2020-10-10 05:40:45,1314803032853565440,RT @Jah2Solid: If Danny Green shot Tupac he’d still be alive,Ridhwan87_,R,Mon Apr 24 22:10:47 +0000 2017,[],,Scarborough
2020-10-10 05:40:45,1314803032677404672,When Danny Green is worst than a Prospect 💀,JayThek00126744,JayThekidd,Thu Oct 01 05:00:45 +0000 2020,[],,"Ps4 Gang 
My psn name
vDripz-Yadri-_-
I wanna become a DF member
🔥🤘"
2020-10-10 05:40:45,1314803032576516096,@JSmoothHD playing like Danny Green right now @Swagg,xDylanRendonx,Dylan Rendon,Thu Aug 22 16:37:36 +0000 2013,[],,#fazeup
2020-10-10 05:40:45,1314803032119406592,RT @LakeShowFamily: Snoop Dogg on IG saying about Danny Green. 😭😭 https://t.co/ZYfln8It0d,justvicc__,Vic🦦,Wed May 15 01:09:14 +0000 2013,[],"Jalisco, México",⚽ 🇲🇽
2020-10-10 05:40:45,1314803031834329088,RT @Dx2_97: “Hey did you watch the game tonight? Danny Green let the lakers down... reminded me of all the times I let you down when u were…,VincentNanini,Vincent Nani,Tue Jun 24 22:14:15 +0000 2014,[],,
2020-10-10 05:40:45,1314803031452659712,RT @Hou5ton4L: “Yeah I saw Danny Green and Markieff with no masks in the lobby” https://t.co/tDrcNODj0s,ProducedByAMPZ,A.M.P.Z,Wed Jan 31 09:48:44 +0000 2018,[],"Ajax, Ontario",🎹Producer
2020-10-10 05:40:45,1314803031347691525,RT @rdcburner: Danny Green gimme your ring https://t.co/nBS7xE7dV0,Tweetonmyshet2,ChosenOne 🦍,Thu Jul 12 04:38:53 +0000 2012,[],United States,
2020-10-10 05:40:45,1314803030806728705,RT @btbnba: LeBron James quando ver o Danny Green e o Markieff Morris  https://t.co/R38yYFYEQj,Leonzin_crf,𝑳𝒆𝒐𝒏𝒂𝒓𝒅𝒐 🇧🇪,Tue Jan 24 00:03:21 +0000 2017,[],"Atlanta, GA","@Flamengo 
@FCBarcelona


// Valorize tudo que o dinheiro não pode comprar e nem trazer de volta."
2020-10-10 05:40:45,1314803030647332864,RT @HeatvsHaters: I know I’m not the only one that had PTSD when Danny Green was WIDE OPEN...,AsapXJordon,Ecstatic Heat Fan,Sun Mar 31 19:48:36 +0000 2013,[],"New York, USA",By ANY means necessary
2020-10-10 05:40:44,1314803030370516993,RT @LakeShowYo: i’m here in Orlando and just saw Danny Green walking outside the bubble without a mask on @NBA,cj_billingsley6,Cam,Thu Jan 13 04:56:48 +0000 2011,[],DC/VA,United States Air Force
2020-10-10 05:40:44,1314803030097891329,"RT @DragonflyJonez: I really thought, just for a microsecond, that Danny Green just *might* *possibly* have had his Disney movie moment wit…",kalaxom,MKッ,Fri Dec 16 07:58:20 +0000 2011,[],"Nairobi, London",
2020-10-10 05:40:44,1314803030022291457,"RT @CrypticNoOnee: DANNY GREEN FUCKING SOLD

https://t.co/4e222tGk5l",KeepEmCominnn,Texans 0-16,Wed Sep 28 12:03:53 +0000 2011,[],"in ya chicks gut, Tx",
2020-10-10 05:40:44,1314803029506314240,Followed Danny Green just to unfollow him. https://t.co/V6wCsQrb3F,Solo_King300,Gobi,Thu Aug 06 03:10:05 +0000 2020,[],He/Him,Watch Black Sails and read Record of Ragnarok
2020-10-10 05:40:44,1314803028533424128,danny green slander is allowed,Dwayne_Batanes,d.,Sun Sep 13 01:04:40 +0000 2020,[],,
2020-10-10 05:40:44,1314803028248100866,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,_jessicabee,LiAndi Ball,Tue Jun 30 02:34:50 +0000 2009,[],City of Lights.,Wait. Stop. Take a second to breath. Relax. Ok now read my header...😸 Syracuse ‘14 | Columbia ‘16 #lilbootiesmatter🅱️🅱️🅱️ iG: buttnakedbeaches 😻
2020-10-10 05:40:44,1314803028034113536,Kobe Bryant in heaven watching Danny Green miss the game winner https://t.co/ztqmDdildo,THEKINGSUNITED2,THE KING,Tue Oct 06 07:14:34 +0000 2020,[],"नवी मुंबई, भारत","In 2019, I’m going to be better than I’ve ever been before."
2020-10-10 05:40:44,1314803027727900672,RT @chicoBean: DANNY GREEN PRESENTS.... https://t.co/uAEtLfIV9t,iStillHateWomen,🏇🏻,Tue Sep 01 19:48:44 +0000 2020,[],Cali,In this mansion alone @fcbarcelona #FreeKodak
2020-10-10 05:40:44,1314803027073736705,RT @bigarthlmw: “Oh Danny Green shooting the game winner? Put it away”  https://t.co/RKLLzFhKjQ,Tito2Chainz,Tito,Mon May 09 00:41:06 +0000 2011,[],,AWL. I argue.
2020-10-10 05:40:44,1314803026536914946,RT @LonerMike_: The rim watchin Danny green spot up for another shot https://t.co/fVHDmJ8ALp,CurryT19,tyler 🏁,Fri Dec 28 03:10:57 +0000 2018,[],"St Louis, MO",stl 📍
2020-10-10 05:40:43,1314803025983139840,RT @khytl8989: LA fans when they catch Danny Green leaving the bubble https://t.co/HeFmOWJjcu,alphawolfpack_,An ∝,Sun Jan 01 05:49:11 +0000 2012,[],,I'm Raging Forest
2020-10-10 05:40:43,1314803025362386944,RT @CarlosxcStory: Bro we really gave the ball to Danny green for the win.... wtf was Lebron thinking lmaoooo and then Morris just throws t…,CholoG1119,Adrian,Sat Jan 10 17:51:49 +0000 2015,[],"Los Angeles, CA",
2020-10-10 05:40:43,1314803025119240192,Danny green so assssss he definitely getting traded😂😂😂😂even on 2k21 nigga can’t shoot #WIDEOPEN,Authentic_Mar20,5 inches all u need,Tue Aug 16 14:21:39 +0000 2016,[],"Wyncote, PA",check out my GAMING YOUTUBE CHANNEL
2020-10-10 05:40:43,1314803024611614722,RT @LakeShowFamily: LeBron to Markieff Morris &amp; Danny Green https://t.co/nIZDhr8u1e,youngMigz94,Miguel R,Mon Sep 28 06:02:13 +0000 2015,[],,25 6ft LA born 🌇 IG:resendiz323
2020-10-10 05:40:43,1314803024410402816,"RT @jonny__s_: lebron james to danny green, markieff morris, and kyle kuzma in the locker room https://t.co/GMIVJMnvVr",heartbreakhenny,DANNY GREEN DID IT AGAIN !,Tue Jun 29 19:54:42 +0000 2010,[],JERSEY!,im gonna laugh for sure . @OGXHENNY
2020-10-10 05:40:43,1314803023374409733,"RT @Jupinapapi2: Jimmy Butler with 2 rookies and a G league player have forced a game 6 in the NBA finals against Lebron, AD, Dwight Howard…",LuisdeLamar305,Luis de Lamar,Sun Oct 09 13:52:22 +0000 2016,[],"Coral Gables, FL","Miami born and raised.  Husband, Dad, Son & Conservative confused for a Republican"
2020-10-10 05:40:43,1314803022829150208,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",robin_hrd,robin,Sun Apr 12 20:22:16 +0000 2015,[],,j'ai trouvé mon alternance
2020-10-10 05:40:43,1314803022304882688,"RT @BleacherReport: “I trusted him, we trusted him and it just didn’t go and you live with that”

LeBron on the Danny Green missed 3 https:…",_poetryvibes,love jones.,Tue Nov 18 19:28:39 +0000 2014,[],,#SaveDemKids #BLM
2020-10-10 05:40:42,1314803022103363584,RT @Dx2_97: “Hey did you watch the game tonight? Danny Green let the lakers down... reminded me of all the times I let you down when u were…,_FransiskusDS,PemalasHagiaa,Fri Apr 15 08:33:26 +0000 2011,[],,Tau diri itu Mahal!
2020-10-10 05:40:42,1314803022044819456,#HeatNation Yankees Duncan @   Robinson #NBAFinals   Morris Lakers Danny Green #TheHauntingofBlyManor WIDE OPEN https://t.co/q3nWIvbcLs,zaddyass,Full Time Jikooker,Sun Sep 27 21:07:07 +0000 2020,[],,saved @
2020-10-10 05:40:42,1314803021751095296,RT @sniperj0nes: When Lebron Sees Danny Green In The Locker Room!   https://t.co/oy05vOE7YY,PollitoRog,🥺,Sat Jan 14 06:46:18 +0000 2017,[],"Los Angeles, CA",crying because I’m single
2020-10-10 05:40:42,1314803021352759297,I’ll not stand for Danny green slander. 2x champ. https://t.co/E8rAlZfLwE,nickybob922,NickyBob,Tue Aug 24 05:41:50 +0000 2010,"[{'url': 'https://t.co/E8rAlZfLwE', 'expanded_url': 'https://twitter.com/barstoolsports/status/1314775379480064000', 'display_url': 'twitter.com/barstoolsports…', 'indices': [50, 73]}]","Chicago, IL",it all seems so silly in the long run//stand for something or fall for anything
2020-10-10 05:40:42,1314803019549011968,"@izzy_moreno34 Hahaha don’t you ever have anything nice to say? 😂 jk 

Btw I hate Danny green since Toronto if you couldn’t tell lol",_iSnack24,#iSmack'em,Tue Oct 01 07:05:07 +0000 2013,[],"Fresno,CA Fresno State ",How’s the sky the limit when I'm headed Outer Space #Dreamville #SigEp #ΣΦΕ #RIPNana💛
2020-10-10 05:40:42,1314803019540815877,RT @trevor_norris0: Danny Green everytime he gets a wide open shot  https://t.co/ZuyszfdOPB,RoxoPRPL,rox,Tue Jul 24 17:51:56 +0000 2018,[],"South Carolina, USA",planter for @InfamousGN -  duo @Nommii7
2020-10-10 05:40:42,1314803019012214784,RT @CHAMPlONSHlPS: Danny Green trying to get into the Lakers practice facility tomorrow: https://t.co/TENcRhPLHX,alejandr_alexx,alex🚀,Fri Jun 21 05:27:57 +0000 2019,[],"Paradise, NV",
2020-10-10 05:40:42,1314803018962001920,@DimesFrmTC @TyreseDavis15 @JoeKnowsYT nigga said take a jumpshot like Danny Green didn’t set a screen on a iso and… https://t.co/MZjoama2Hn,damnjustiin,🧛🏿🤍wild,Sun Jun 02 11:04:15 +0000 2013,"[{'url': 'https://t.co/MZjoama2Hn', 'expanded_url': 'https://twitter.com/i/web/status/1314803018962001920', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",stealing the ps5,DM(V)🧛🏿
2020-10-10 05:40:42,1314803018597117953,RT @cloudfesti: Kobe watching Danny green take the shot with the game on the line https://t.co/xvhzUawwXs,OB_pvnk,° 🗡,Wed Jan 04 11:39:35 +0000 2012,[],Juventus,thug it out
2020-10-10 05:40:42,1314803018261553152,RT @30SECVlDEOS: *Danny Green with a wide open 3 to win the NBA Championship* https://t.co/CuxIlvIQq2,eonzent,六Zent,Tue Mar 17 19:18:35 +0000 2020,[],Lead of FFAOrigin,eoneffect | 六lone6ix
2020-10-10 05:40:41,1314803017657446400,RT @chicoBean: DANNY GREEN PRESENTS.... https://t.co/uAEtLfIV9t,LLERGIK,NO OPP LEFT BEHIND,Thu Nov 20 04:08:44 +0000 2014,[],WE$T,2 janky for this famous shit.
2020-10-10 05:40:41,1314803016604807169,"RT @PaoloUggetti: If LeBron forces the shot and misses, all of you would be tweeting out screenshots with Danny Green in a bright red circl…",DH_811,Daren,Fri Dec 26 07:04:28 +0000 2014,[],"Georgia, USA",#LakeShow #RiseUpATL
2020-10-10 05:40:41,1314803016562868225,@MidlifeVertical @Kayla_Grey No but one is an outlier the other is a regular Danny Green performance.,JermaineJupiter,Jermaine Jupiter • Career Coach• Tech • DEI,Sun Aug 19 21:36:07 +0000 2018,[],Toronto | Montréal ,Senior Recruitment Lead @BPTN_ca | Resume and career support. Book a consultation for your career with me: https://t.co/0ox5w9C16P.
2020-10-10 05:40:41,1314803016256675840,RT @LakeShowYo: When I die I want DANNY GREEN to attend my funeral &amp; lower me into my grave so he can let me down one last time.,sasha_nicoleee,Big Slime 🐍,Thu Aug 15 16:48:35 +0000 2013,[],"North Canton, OH",27. All Money In. Long live JR. Long Live Nip Hussle. TMC. Amos: S.Brasfield 👸🏾
2020-10-10 05:40:41,1314803016227262464,"RT @FatKidDeals: A deal for the dozens of you Danny Green fans!!!

Get yourself a Danny Green jersey for cheap!!!

https://t.co/ysluDIU9qM…",svmmycito,Sammy 😈,Sun Jul 19 19:37:20 +0000 2020,"[{'url': 'https://t.co/ysluDIU9qM', 'expanded_url': 'https://amzn.to/2Fk9TY8', 'display_url': 'amzn.to/2Fk9TY8', 'indices': [115, 138]}]",,Bing’21 // 🇩🇴
2020-10-10 05:40:41,1314803015463956487,RT @RTNBA: Paul George watching Danny Green and Markieff Morris https://t.co/lwQJc9P7LF,JamesMM1979,🤴🏽,Tue Nov 20 01:50:03 +0000 2012,[],,“You do not possess because you do not ask” James 4:2 I love you 3000
2020-10-10 05:40:41,1314803015367393280,RT @RTNBA: Paul George watching Danny Green and Markieff Morris https://t.co/lwQJc9P7LF,AyyyJayyy14,ItsAyyJayy,Mon Dec 29 09:49:11 +0000 2014,[],,Hellen Keller was immune to flashbangs
2020-10-10 05:40:41,1314803014436151296,Danny Green just have to retire when his contract up,Amor_Tiffany,....,Fri Jul 17 17:36:09 +0000 2009,[],🤘🏿,"- Married -

& a veteran...Love yours!"
2020-10-10 05:40:41,1314803014125998080,"Danny green gonna hit a game winner tomorrow, watch",ejsredress,ejsredress,Sun Feb 23 21:34:57 +0000 2020,[],,
2020-10-10 05:40:41,1314803013803020288,RT @AmirHKhan23: The last time Danny Green had the ball during a NBA Finals clinching game... https://t.co/rfgA5W2OI8,BirdsTheAIbum,prices just went up,Tue Dec 31 01:20:14 +0000 2019,[],Killadelphia ,cactus jack records // @klutchsports 🇭🇹 x 🇨🇦
2020-10-10 05:40:40,1314803013639430144,"RT @BASEDJESUS: Players who don't deserve a ring when Lakers win the chip:

Kyle Kuzma
Danny Green
Markieff Morris
Blonde hair Kuzma https:…",JoeL_MecKz,Emeka,Thu Mar 17 09:58:33 +0000 2011,[],"Lagos, Nigeria ",Wolf of Wall Street #MUFC
2020-10-10 05:40:40,1314803013056307200,RT @Louaista: Danny Green highlights 😭 https://t.co/fPbWvghQRl,rip_dxvid,Kawika Ho,Thu Jul 27 23:38:25 +0000 2017,[],"Moab, UT",I put the ho in honest baby #woo Producer for @AvenTweets1
2020-10-10 05:40:40,1314803013014429696,RT @jimmy_koski: Kobe jumping outta heaven to beat Markieff Morris n Danny Green’s ass https://t.co/iL5dR6idg6,Brandon_Downes,Brandon Downes,Wed Jul 16 16:48:55 +0000 2014,[],,
2020-10-10 05:40:40,1314803012787789824,RT @Packsmokee: yo Danny Green... Stop Talkin.... Snoop Dogg Spittin https://t.co/mMXZKlQv42,NonsenseFinder,Esse Quan Videri,Fri Mar 11 16:28:01 +0000 2016,[],USA,"Esse quam videri - - -

The object of life is not to be on the side of the majority, but to escape finding oneself in the ranks of the insane. - Marcus Aurelius"
2020-10-10 05:40:40,1314803012041347072,"RT @Mavs_FFL: No one:
Danny Green w/ the game on the line: https://t.co/rgtkDNFXkr",9uncut,Texas 2-1 #Beat0u,Tue Aug 01 04:26:56 +0000 2017,[],"Texas, USA",Radiate Positivity / Texas Ex (UT20)
2020-10-10 05:40:40,1314803011093323777,RT @cloudfesti: Kobe watching Danny green take the shot with the game on the line https://t.co/xvhzUawwXs,drew050299,cHoCo MiL🇲🇽,Thu Aug 07 21:41:49 +0000 2014,[],,Just some foo who works for a mouse 🤷🏽‍♂️
2020-10-10 05:40:40,1314803011055693824,RT @ramonashelburne: Danny Green missed his Steve Kerr/Paxson moment 😳,KobeZac_,KobeZac,Tue May 28 14:01:57 +0000 2019,[],,God1st #DreamChasingMarathon 🏆Rockets Fan🚀
2020-10-10 05:40:40,1314803009931546624,i absolutely HATE danny green,_noah2306,Noah,Fri Mar 13 13:36:39 +0000 2020,[],,
2020-10-10 05:40:39,1314803009331716096,RT @ramonashelburne: Danny Green missed his Steve Kerr/Paxson moment 😳,CholoG1119,Adrian,Sat Jan 10 17:51:49 +0000 2015,[],"Los Angeles, CA",
2020-10-10 05:40:39,1314803008702689280,RT @RTNBA: LeBron when he sees Danny Green and Markieff Morris in the locker room https://t.co/oHAUfSq6TS,cee_jaybee,Christian Barrientes,Mon Oct 03 19:03:58 +0000 2011,[],Phil 4:13 Mark 9:23,"Green, Pizza, Bacon and @andreaaa25. $CeeJayBee8"
2020-10-10 05:40:39,1314803008656482304,RT @mldiffley: Snoop Dogg slandering Danny Green is the content I’m here for https://t.co/1DfY4Q24MB,ImAurorus,King RJ,Mon Sep 28 04:20:22 +0000 2015,[],Washington State,✊🏿BLM✊🏿. https://t.co/Rxf1tZDOrw • https://t.co/7RjXOkfWly
2020-10-10 05:40:39,1314803008522407936,@hoopshype Yeah because Danny Green should be in the mix if the Lakers lose. Playing like an mvp for the Heat rn 🤣,Justin5_6,Justin Camp 👑,Tue Jun 06 17:12:51 +0000 2017,[],"Georgia, USA",UGA Alumni
2020-10-10 05:40:39,1314803007888846848,RT @WeLuvGucci: Kuzma and Danny Green as soon as they entered the locker room: https://t.co/rvhlgvirSo,marios_tawdros,Marios Tawdros,Sat Mar 25 15:52:24 +0000 2017,[],,fresh
2020-10-10 05:40:39,1314803007620632576,"RT @NOTSportsCenter: Danny Green back in the lab, getting ready for Game 6 #NBAFinals https://t.co/746qReMMXf",codyjt0404,Cody Thomas,Sat Sep 06 22:19:35 +0000 2014,[],,‘22 Lakota West
2020-10-10 05:40:39,1314803007427694594,"RT @JoshEberley: Danny Green in the 2013 finals vs. LeBron: 55.1% from 3.

Danny Green in the 2020 finals as LeBron’s teammate: 25.8% from…",DrTGIF,J.,Thu Apr 23 17:35:56 +0000 2009,[],"Montgomery, AL",He/Him • @ReadingWhileBlk Host 🎧 🎙 • Organizer • @AlabamaNAACP • @ALDemocrats • Plant Step Daddy • I suffer from pessimistic optimism • RTs not endorsements
2020-10-10 05:40:39,1314803007268233216,RT @30SECVlDEOS: *Danny Green with a wide open 3 to win the NBA Championship* https://t.co/CuxIlvIQq2,HidingMyLuv,trayy rodriguez ➐,Sat Jun 01 06:16:47 +0000 2013,[],"Dreamville,LA",RATED R SUPERSTAR 🔞
